step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
10,21.680350271586068,205018.21950115063,28,75.0,3044.716511275124,10.0,7.175085094490663,0.0,164.28571428571428,0.0,"[(np.float64(625.0581400015578), np.float64(1760.5514622684102), np.float64(102.67004367181848)), (np.float64(1433.9523196242196), np.float64(1658.2906690865395), np.float64(36.19582694413337)), (np.float64(948.297748175632), np.float64(1731.2345429558882), np.float64(110.47522292904637)), (np.float64(1423.5794973615125), np.float64(2255.391727608482), np.float64(39.020956595252)), (np.float64(2323.9162672710813), np.float64(751.1805970764525), np.float64(102.29660911322789)), (np.float64(2232.393935731286), np.float64(1093.5770722100954), np.float64(51.42569697650867))]",-12.760658461567521,0.852331650958535,6,0,0,1.3808451232590533,41.24250030486748
11,21.800316326154796,215156.32912131882,13,76.0,3343.686270487913,10.0,6.9603257501150715,0.0,76.92307692307693,0.0,"[(np.float64(623.9256079460905), np.float64(1761.064486710233), np.float64(102.61011214086642)), (np.float64(1429.7771447598427), np.float64(1657.8150105719883), np.float64(37.50822607229592)), (np.float64(950.3780407277419), np.float64(1731.00787973387), np.float64(113.83786434053604)), (np.float64(1423.0321693186818), np.float64(2255.831441578408), np.float64(40.73754460288092)), (np.float64(2323.295225061953), np.float64(748.6567541923615), np.float64(100.19140314382358)), (np.float64(2230.619204171451), np.float64(1093.33443697147), np.float64(51.03373823459921))]",-12.760658461567521,0.8518712217668171,6,0,0,1.3812875751531206,43.26806962809239
12,22.269379131158438,187048.88758900855,12,76.0,3670.3134712330125,10.0,6.758048846798511,0.0,108.33333333333333,0.0,"[(np.float64(623.3935481652874), np.float64(1764.2593516054635), np.float64(102.07484839251578)), (np.float64(1428.8914881315197), np.float64(1657.8212077082255), np.float64(37.69925616762805)), (np.float64(948.7148081424878), np.float64(1732.0688400888025), np.float64(112.45139424662949)), (np.float64(1424.0898904867095), np.float64(2254.410859723666), np.float64(40.556213110296696)), (np.float64(2324.6430637140966), np.float64(746.9321186814408), np.float64(99.05146172793889)), (np.float64(2234.1946378012317), np.float64(1093.5846695246787), np.float64(52.99599496618669))]",-12.760658461567521,0.8514121564033581,6,0,0,1.3771960903770113,37.727397495048436
13,22.35806260191837,237894.54052905436,169,75.66666666666667,3962.0450190380657,10.0,6.758048846798511,0.0,100.0,0.0,"[(np.float64(626.5119362962331), np.float64(1762.0401842296185), np.float64(99.11406983442413)), (np.float64(1429.2482781294598), np.float64(1660.048315204764), np.float64(36.535543010709915)), (np.float64(948.6060762359471), np.float64(1731.337379324904), np.float64(110.3040179481351)), (np.float64(1426.3455957396172), np.float64(2253.5496783907142), np.float64(42.51023389415285)), (np.float64(2327.401487564887), np.float64(744.6839396008073), np.float64(99.61842429401963)), (np.float64(2232.9457854922143), np.float64(1095.4748088661627), np.float64(54.93840406044506))]",-12.760658461567521,0.8509502250122708,6,0,0,1.3857941732619221,47.68515995278067
14,23.598616208735724,269361.2392900804,14,79.33333333333333,4206.159868082093,10.0,6.837532184014217,0.0,185.71428571428572,0.0,"[(np.float64(626.5176414133052), np.float64(1762.6804956882236), np.float64(94.09098099331364)), (np.float64(1426.1170289490885), np.float64(1658.869770211435), np.float64(35.41359973858292)), (np.float64(946.568506174395), np.float64(1731.5171397596828), np.float64(108.89644005599452)), (np.float64(1427.4699203405244), np.float64(2252.0957290415413), np.float64(44.256493318861445)), (np.float64(2328.7857168825713), np.float64(744.1755466053597), np.float64(102.53424376217)), (np.float64(2233.7658651254997), np.float64(1096.9958266351948), np.float64(52.43700141171742))]",-12.760658461567521,0.8504875586399264,6,0,0,1.387999117033338,53.906782469278504
15,20.3172287288063,225547.5447851829,20,69.66666666666667,4495.938411631018,10.0,7.40351909880724,0.0,190.0,0.0,"[(np.float64(623.537990240583), np.float64(1761.1604963264845), np.float64(93.82462778624473)), (np.float64(1422.519387969164), np.float64(1655.9331526731928), np.float64(37.852943587027085)), (np.float64(948.608363782936), np.float64(1727.585531066843), np.float64(108.38857417118535)), (np.float64(1424.7055864426368), np.float64(2253.67269807104), np.float64(43.49531008813682)), (np.float64(2329.2101188594993), np.float64(740.1255300308054), np.float64(102.95966540979292)), (np.float64(2230.947522079319), np.float64(1095.5607280739302), np.float64(52.0800849174913))]",-12.760658461567521,0.8500262352787654,6,0,0,1.38397008348334,45.26983387962527
16,20.002162036722954,204970.6064122882,12,71.0,4805.643893552839,10.0,7.597012688775401,0.0,166.66666666666669,0.0,"[(np.float64(624.9186006896392), np.float64(1762.4502440334709), np.float64(93.00636415627697)), (np.float64(1419.9846276980463), np.float64(1658.7887465967174), np.float64(41.03203325117611)), (np.float64(946.3076917531478), np.float64(1725.4768411733996), np.float64(106.31446907198185)), (np.float64(1425.4504641101835), np.float64(2252.2745648115306), np.float64(42.335758851386544)), (np.float64(2329.9536455710445), np.float64(739.2780513395788), np.float64(100.7805834015641)), (np.float64(2230.610235641081), np.float64(1096.8409839168548), np.float64(51.146398991821705))]",-12.760658461567521,0.8495650953835397,6,0,0,1.3834196856769636,41.15618719933691
17,20.500379426296632,273430.358642709,5,72.33333333333334,5046.439623244237,10.0,7.800891775429064,0.0,160.0,0.0,"[(np.float64(624.155847531205), np.float64(1761.5827582425118), np.float64(91.88102047692067)), (np.float64(1419.0169189080939), np.float64(1657.4092549027039), np.float64(47.76365366651336)), (np.float64(945.3523567477929), np.float64(1724.115863669943), np.float64(104.39681630445031)), (np.float64(1427.102332418133), np.float64(2253.1590553419337), np.float64(37.9762782233264)), (np.float64(2331.500602391761), np.float64(738.1014987251349), np.float64(101.95346821704048)), (np.float64(2231.494245104273), np.float64(1098.7475701849155), np.float64(52.23161816168802))]",-12.760658461567521,0.8491018336604227,6,0,0,1.3897851693508276,54.650804365850504
18,18.81257341804135,185496.07916310156,169,70.0,5391.319632415243,10.0,7.961129896411087,0.0,104.73372781065089,0.0,"[(np.float64(623.3133421728181), np.float64(1760.0102700098842), np.float64(89.8484404189178)), (np.float64(1416.8342292540656), np.float64(1655.083733248859), np.float64(48.18718836171397)), (np.float64(942.6216861246509), np.float64(1724.176725149749), np.float64(101.80400182112845)), (np.float64(1425.7944320512336), np.float64(2254.2138021711744), np.float64(37.3690460573393)), (np.float64(2332.0086446773785), np.float64(738.0036103363709), np.float64(102.87073793676096)), (np.float64(2229.7709569434937), np.float64(1100.9889827206007), np.float64(52.671429519414566))]",-12.760658461567521,0.8486422730113411,6,0,0,1.378681947244692,37.373876374745926
19,18.925562244443622,208054.23733858115,11,69.33333333333334,5698.39148341077,10.0,7.961129896411087,0.0,109.09090909090908,0.0,"[(np.float64(624.8458386556731), np.float64(1756.4145887884602), np.float64(90.36596778567753)), (np.float64(1416.6781852893098), np.float64(1653.9814457000684), np.float64(48.92427870370648)), (np.float64(943.0381372850633), np.float64(1725.93892955765), np.float64(101.48784527749946)), (np.float64(1424.8885497007248), np.float64(2254.1118714921586), np.float64(40.17653340686066)), (np.float64(2334.889481567789), np.float64(736.5484788262255), np.float64(98.29902588668067)), (np.float64(2230.7024329301953), np.float64(1100.740291774252), np.float64(52.683827326838376))]",-12.760658461567521,0.8481820304750114,6,0,0,1.3807276089891027,41.85680312967332
20,19.8230311723524,225469.38862594674,21,71.66666666666667,5988.098183118931,10.0,7.961129896411087,0.0,171.42857142857142,39.13043478260869,"[(np.float64(621.875107933046), np.float64(1755.010288346093), np.float64(90.17790014593932)), (np.float64(1414.9555107162205), np.float64(1653.6251761115498), np.float64(52.60504303890788)), (np.float64(939.2599447269827), np.float64(1726.814665875129), np.float64(102.62445226460925)), (np.float64(1426.082704464951), np.float64(2255.1150331939584), np.float64(41.35679154108638)), (np.float64(2336.739249469321), np.float64(734.3210021302664), np.float64(99.96601953170732)), (np.float64(2231.42051300913), np.float64(1100.6798498883657), np.float64(54.646295157011295))]",-21.686873787986134,0.8477207922485004,6,0,0,1.3837146795331543,45.26250003401008
21,19.673923638008496,220148.99209192008,8,70.0,6282.675279361119,10.0,7.961129896411087,0.0,175.0,76.81159420289855,"[(np.float64(617.1661584328963), np.float64(1757.7223497287218), np.float64(91.55672951866656)), (np.float64(1412.2870761878414), np.float64(1655.7166656926893), np.float64(53.2503875402903)), (np.float64(938.8829085407721), np.float64(1723.4239177379932), np.float64(105.56201985773265)), (np.float64(1427.575069670993), np.float64(2256.3769976187787), np.float64(43.10353538780186)), (np.float64(2337.670551808084), np.float64(734.8331908190261), np.float64(99.30612330443917)), (np.float64(2231.82485412654), np.float64(1100.6612666268165), np.float64(55.017482641489195))]",-21.686873787986134,0.8472600818399565,6,0,0,1.3821312256312528,44.24507360028806
22,19.27123405297437,209761.40703424028,11,70.66666666666667,6587.689960660986,10.0,7.961129896411087,0.0,127.27272727272727,68.11594202898551,"[(np.float64(616.1758151980031), np.float64(1757.7827064782603), np.float64(90.76511220903195)), (np.float64(1411.050017541846), np.float64(1651.8996358653353), np.float64(53.40132765136757)), (np.float64(941.3079288288608), np.float64(1721.4632248884707), np.float64(107.12616925414005)), (np.float64(1429.6377084959593), np.float64(2258.502047943517), np.float64(38.80848723986837)), (np.float64(2336.643639470288), np.float64(733.5339659616383), np.float64(96.33869373655381)), (np.float64(2232.6232737281775), np.float64(1099.709255326869), np.float64(54.116856892584515))]",-21.686873787986134,0.8467984801146279,6,0,0,1.3848051759863291,42.07599633501544
23,19.771576010259846,291860.25680500094,10,70.33333333333334,6810.2557921900925,10.0,7.961129896411087,0.0,160.0,71.01449275362319,"[(np.float64(618.7974297223103), np.float64(1759.9966683791502), np.float64(89.90302011234951)), (np.float64(1410.2899185147187), np.float64(1654.4131809316261), np.float64(54.01716179888733)), (np.float64(942.3131114708294), np.float64(1723.2948764368648), np.float64(108.08041833872856)), (np.float64(1432.5642393124515), np.float64(2259.937209030254), np.float64(38.234909478298846)), (np.float64(2334.09160526541), np.float64(732.3602283282846), np.float64(94.06552130671643)), (np.float64(2230.581019411879), np.float64(1101.0835888666359), np.float64(53.52102958682572))]",-21.686873787986134,0.8463383500938938,6,0,0,1.380390062201866,58.73143814700168
24,19.89475370257038,259431.8180198634,15,70.66666666666667,7065.400062504337,10.0,7.961129896411087,0.0,120.0,56.52173913043479,"[(np.float64(620.6718451297348), np.float64(1760.0131579229287), np.float64(91.98904467584788)), (np.float64(1406.029522366014), np.float64(1654.7095919466833), np.float64(54.45559660680662)), (np.float64(942.4073306944216), np.float64(1725.510135784392), np.float64(110.1898453965706)), (np.float64(1432.3257836121475), np.float64(2257.6506431270573), np.float64(37.23761200386017)), (np.float64(2336.1224101293665), np.float64(732.8608576347311), np.float64(97.57981955910799)), (np.float64(2229.789656059137), np.float64(1100.161083314625), np.float64(53.67892784032336))]",-21.686873787986134,0.8458773850722999,6,0,0,1.3828950647818148,52.11125249461816
25,18.451966203446762,236700.80161968243,15,69.66666666666667,7344.225349218763,10.0,8.483935565671231,0.0,200.0,56.52173913043479,"[(np.float64(620.4994489664306), np.float64(1759.1498642477823), np.float64(93.71370870492377)), (np.float64(1402.9363268101838), np.float64(1651.6931940886707), np.float64(56.47777033869952)), (np.float64(944.0328028797203), np.float64(1724.5897690519178), np.float64(112.11887837796664)), (np.float64(1429.1044505138534), np.float64(2258.132726978561), np.float64(35.4411646553931)), (np.float64(2336.004912673831), np.float64(735.3446833862018), np.float64(95.95751742733428)), (np.float64(2231.850374988808), np.float64(1097.833934777552), np.float64(52.92183732433135))]",-21.686873787986134,0.8454156238231633,6,0,0,1.3852837474102604,47.46336105873743
26,16.615427071854715,236296.72303960673,132,64.0,7634.654714513264,10.0,9.605321679734091,0.0,121.21212121212122,-282.60869565217394,"[(np.float64(619.8078534434534), np.float64(1761.2247935372245), np.float64(93.88070751003012)), (np.float64(1402.0420634975699), np.float64(1655.8156752718342), np.float64(55.121032773906926)), (np.float64(944.3460046992307), np.float64(1727.7243527182284), np.float64(109.16297060682327)), (np.float64(1425.8864890173063), np.float64(2259.376440233079), np.float64(37.55120833755737)), (np.float64(2337.399737484881), np.float64(734.4710356694129), np.float64(96.09279524214585)), (np.float64(2234.5885739938767), np.float64(1097.7049175084942), np.float64(53.32441405249317))]",-21.686873787986134,0.8449547149447353,6,0,0,1.3827266352843575,47.46996040082393
27,16.287729613349267,221611.10025386227,14,64.66666666666666,7929.169702593509,10.0,9.685333208554619,0.0,171.42857142857142,59.42028985507246,"[(np.float64(621.5395077911763), np.float64(1761.6505186536594), np.float64(94.84672960295995)), (np.float64(1401.0919877909862), np.float64(1652.4483749192564), np.float64(55.19772902125621)), (np.float64(941.3508078707963), np.float64(1726.9857251413378), np.float64(107.10471930774051)), (np.float64(1428.7520770079186), np.float64(2261.3479642606203), np.float64(35.46098702257132)), (np.float64(2338.238077599813), np.float64(734.2240301261326), np.float64(97.67557817259656)), (np.float64(2235.8738721993377), np.float64(1101.1992908555558), np.float64(53.7713646464087))]",-21.686873787986134,0.8444940268052438,6,0,0,1.3820644184741337,44.541077924117246
28,16.278801904875902,226011.1762924618,21,65.33333333333333,8220.484614635156,10.0,9.685333208554619,0.0,142.85714285714286,39.13043478260869,"[(np.float64(621.3544589121509), np.float64(1764.4580706803654), np.float64(94.61065268142094)), (np.float64(1394.8895049074554), np.float64(1652.1217451146208), np.float64(54.10521246719113)), (np.float64(943.9059592756568), np.float64(1728.8953230154575), np.float64(107.24048751063883)), (np.float64(1426.2380716062723), np.float64(2261.7562324239443), np.float64(34.745888294544635)), (np.float64(2339.097507378998), np.float64(738.0495435313834), np.float64(95.18501337644544)), (np.float64(2236.461765467749), np.float64(1101.074859554073), np.float64(54.32922394002746))]",-21.686873787986134,0.8440334722308155,6,0,0,1.3816637232842646,45.43861233776131
29,17.324382032958482,279457.872515821,7,68.33333333333333,8456.252830453443,10.0,9.685333208554619,0.0,114.28571428571428,79.71014492753623,"[(np.float64(619.7862024896473), np.float64(1767.2155980846183), np.float64(93.07524179179411)), (np.float64(1393.6819839930206), np.float64(1651.6880290503777), np.float64(56.9485447547352)), (np.float64(944.4190434663664), np.float64(1726.8691541327112), np.float64(109.42857847979184)), (np.float64(1426.0613927920917), np.float64(2264.190484509489), np.float64(30.0)), (np.float64(2340.032473189889), np.float64(739.3004152923871), np.float64(95.80960381272433)), (np.float64(2239.180739946399), np.float64(1100.8519003743402), np.float64(55.771049016266424))]",-21.686873787986134,0.8435708126599232,6,0,0,1.3879787126772034,55.9282257724393
30,16.944703289904567,278515.4038216381,5,67.66666666666666,8693.263514965913,10.0,9.685333208554619,0.0,120.0,85.5072463768116,"[(np.float64(617.6234559324029), np.float64(1771.059025120449), np.float64(91.62279527114308)), (np.float64(1395.7542579242677), np.float64(1649.6202782742996), np.float64(56.81432352577424)), (np.float64(947.1242010799949), np.float64(1727.1400219306088), np.float64(105.65859997105818)), (np.float64(1426.7262602060819), np.float64(2261.614685180887), np.float64(30.0)), (np.float64(2340.9237632216473), np.float64(735.9490282280179), np.float64(92.83182877356268)), (np.float64(2235.499081389584), np.float64(1102.3967925662635), np.float64(59.35246908098426))]",-11.107858987262757,0.8431069135572672,6,0,0,1.3916973079677644,55.59067299154898
31,19.772780399330518,297753.2973236361,40,71.66666666666667,8911.686305976385,10.0,8.673804558348012,0.0,162.5,-15.94202898550725,"[(np.float64(618.9639746770669), np.float64(1773.4122325709484), np.float64(91.8273043899359)), (np.float64(1396.275756541065), np.float64(1647.8551588375603), np.float64(55.394689879190544)), (np.float64(947.8746904515591), np.float64(1727.4741702534284), np.float64(104.7843652647275)), (np.float64(1423.2706310718252), np.float64(2264.722344349767), np.float64(30.0)), (np.float64(2338.5956725057185), np.float64(736.1920829693249), np.float64(90.32282154008588)), (np.float64(2231.620120532682), np.float64(1101.4121349646853), np.float64(57.85555112061609))]",-11.107858987262757,0.8426465799457089,6,0,0,1.3810008346750156,59.89080323476355
32,18.894224103431135,232029.38628077018,134,69.0,9206.783008029723,10.0,8.94058970454663,0.0,82.83582089552239,-288.40579710144925,"[(np.float64(622.6350339490009), np.float64(1772.687665740239), np.float64(88.45314288377733)), (np.float64(1394.470953548853), np.float64(1647.940854244774), np.float64(54.38392116991125)), (np.float64(949.0989066307546), np.float64(1731.1350528626463), np.float64(103.48157723327571)), (np.float64(1424.7148585982268), np.float64(2262.4700172872194), np.float64(30.47271295542828)), (np.float64(2338.5005228863192), np.float64(738.4213584959933), np.float64(90.72536523768545)), (np.float64(2232.9534742751976), np.float64(1102.298120904517), np.float64(56.949940594618226))]",-11.107858987262757,0.8421859232013639,6,0,0,1.3819702330354762,46.6382022995132
33,20.174437098356233,272929.9079743997,9,75.33333333333333,9448.22918838943,10.0,8.94058970454663,0.0,133.33333333333331,73.91304347826086,"[(np.float64(622.1842692247081), np.float64(1777.0879298542927), np.float64(86.42746843353913)), (np.float64(1394.1202412688451), np.float64(1646.6295029510152), np.float64(56.39174940393402)), (np.float64(947.364923477568), np.float64(1731.6879459262025), np.float64(105.20933993430654)), (np.float64(1424.8910256286536), np.float64(2264.45254944247), np.float64(31.446768330273724)), (np.float64(2338.9000994569524), np.float64(737.2637662802625), np.float64(91.50221656849511)), (np.float64(2233.0256219248377), np.float64(1100.244535040251), np.float64(61.11566007755623))]",-11.107858987262757,0.8417241638424332,6,0,0,1.3852780767915025,54.72826329701083
34,21.622096229801834,368899.2514732348,13,76.33333333333333,9592.706025250303,10.0,8.872366592438741,0.0,153.84615384615387,62.31884057971014,"[(np.float64(622.1764737261706), np.float64(1781.6812496711875), np.float64(84.8933702078805)), (np.float64(1389.5559312783414), np.float64(1650.1328072106548), np.float64(59.21581169926151)), (np.float64(946.4085150086197), np.float64(1734.3572658608462), np.float64(104.26771675254076)), (np.float64(1422.1834219750738), np.float64(2264.862256558136), np.float64(30.288920286282227)), (np.float64(2337.3719089846154), np.float64(734.8055168996351), np.float64(88.70418254485753)), (np.float64(2233.1731720417233), np.float64(1101.3318083918398), np.float64(62.54612548492571))]",-11.107858987262757,0.8412609074469702,6,0,0,1.3897691863889403,73.7331171979539
35,21.066052460315806,329235.0456836771,4,74.33333333333333,9777.197067900734,10.0,8.872366592438741,0.0,100.0,88.40579710144928,"[(np.float64(621.9513139336397), np.float64(1780.430368625381), np.float64(85.66555195808041)), (np.float64(1388.380584904574), np.float64(1649.2163912159633), np.float64(56.489206444045074)), (np.float64(943.7414768419084), np.float64(1733.7343169283424), np.float64(101.3400773392934)), (np.float64(1422.5662823504329), np.float64(2265.275376723691), np.float64(30.908093244517794)), (np.float64(2335.224566699009), np.float64(735.5520709292069), np.float64(90.19710674277475)), (np.float64(2231.539719956121), np.float64(1098.6594555620427), np.float64(61.96800520107989))]",-11.107858987262757,0.8408007231961858,6,0,0,1.3805527523536305,66.24461050159918
36,21.832552708155866,297307.2719536148,8,76.0,9993.565884281226,10.0,8.872366592438741,0.0,150.0,76.81159420289855,"[(np.float64(623.0202201234131), np.float64(1781.5112691130173), np.float64(85.4992064414155)), (np.float64(1388.52440703835), np.float64(1649.9036693420364), np.float64(58.093199914831395)), (np.float64(945.1160324734022), np.float64(1731.7584097909184), np.float64(100.15412223366847)), (np.float64(1418.2834211666634), np.float64(2267.0789680388066), np.float64(30.0)), (np.float64(2334.4796033984685), np.float64(732.6852789928189), np.float64(89.18446152851642)), (np.float64(2229.2571435245686), np.float64(1100.480028889684), np.float64(58.34420602564425))]",-11.107858987262757,0.840339799248289,6,0,0,1.3827718436902408,59.72449735456774
37,22.824133819054282,350809.8784955777,6,80.0,10155.732094119756,10.0,8.872366592438741,0.0,133.33333333333331,82.6086956521739,"[(np.float64(622.9838774792789), np.float64(1779.0618221638892), np.float64(85.77408505091235)), (np.float64(1383.869127320252), np.float64(1651.1147252972462), np.float64(59.00046403097426)), (np.float64(947.1890172475421), np.float64(1732.084343258902), np.float64(98.18494507037126)), (np.float64(1417.2264591960168), np.float64(2266.777433890542), np.float64(31.078915295827265)), (np.float64(2338.1815933049056), np.float64(728.5319715682579), np.float64(89.22566060181587)), (np.float64(2228.5788648843436), np.float64(1096.7758189274648), np.float64(61.570245178779565))]",-11.107858987262757,0.8398780540237679,6,0,0,1.38523567356346,70.34701049844831
38,23.733460505717115,320188.2086049288,27,83.0,10349.069973848935,10.0,8.546294834508304,0.0,155.55555555555557,21.739130434782606,"[(np.float64(624.3363453028929), np.float64(1778.5306447743185), np.float64(86.18849853623358)), (np.float64(1387.7284775379917), np.float64(1646.3448825097223), np.float64(57.40845734285875)), (np.float64(946.3797242194008), np.float64(1731.1235891875485), np.float64(97.53956971093793)), (np.float64(1416.5422813001503), np.float64(2264.9523702663314), np.float64(30.0)), (np.float64(2336.020253057037), np.float64(729.0228417027998), np.float64(88.34182904461558)), (np.float64(2224.9922270494285), np.float64(1098.569277932185), np.float64(63.212304809777606))]",-11.107858987262757,0.8394176517892643,6,0,0,1.3812067035108515,64.39381508274435
39,23.187592440700985,271904.23444524984,82,81.0,10597.291827737792,10.0,8.609577609397446,0.0,106.09756097560977,-137.68115942028984,"[(np.float64(624.5133071347062), np.float64(1780.5715501196025), np.float64(88.76765635658215)), (np.float64(1385.8830325329898), np.float64(1646.9816616345693), np.float64(57.242033205829415)), (np.float64(945.6608501691206), np.float64(1732.2666710328467), np.float64(94.7778453990541)), (np.float64(1417.675381505076), np.float64(2264.531413839604), np.float64(30.0)), (np.float64(2335.7699857747707), np.float64(727.6303678584256), np.float64(87.86776156210753)), (np.float64(2227.0303878866034), np.float64(1100.172008863905), np.float64(61.83936059811545))]",-11.107858987262757,0.8389585338128228,6,0,0,1.3773539293241306,54.83627149459801
40,23.298075340212407,297859.85858386155,81,81.66666666666667,10819.808057488039,10.0,8.609577609397446,0.0,101.23456790123457,-134.7826086956522,"[(np.float64(627.9595117193661), np.float64(1781.3143845257482), np.float64(87.98731946946975)), (np.float64(1385.7136803769372), np.float64(1645.2298855085812), np.float64(62.488394112059154)), (np.float64(946.996628943197), np.float64(1732.1978326684116), np.float64(95.19250405410853)), (np.float64(1420.937831526502), np.float64(2262.2679600965844), np.float64(30.0)), (np.float64(2338.4450381584575), np.float64(728.1191664037495), np.float64(87.21271885828378)), (np.float64(2228.728692340757), np.float64(1099.9341354850083), np.float64(63.55229079796549))]",-17.693413426730206,0.8384975032476643,6,0,0,1.3830916954758892,59.82166611025722
41,22.710200060982395,324611.16653524013,15,79.66666666666666,11008.822979286906,10.0,8.609577609397446,0.0,106.66666666666667,56.52173913043479,"[(np.float64(626.0114737981901), np.float64(1779.99339022895), np.float64(84.2637785872266)), (np.float64(1385.1607407096462), np.float64(1644.106464421695), np.float64(64.44412337268554)), (np.float64(944.3625746509019), np.float64(1734.3521655991901), np.float64(93.70291183823555)), (np.float64(1422.9273669453846), np.float64(2258.9592473279085), np.float64(30.0)), (np.float64(2338.7052815381744), np.float64(729.5175794800604), np.float64(87.6833223527779)), (np.float64(2230.12026896133), np.float64(1101.7945464116362), np.float64(66.82264591609288))]",-17.693413426730206,0.8380356148556242,6,0,0,1.3856651761205063,65.07327313692223
42,23.414124150486785,312272.57494056097,3,80.66666666666666,11209.326492680453,10.0,8.673804558348012,0.0,133.33333333333331,91.30434782608697,"[(np.float64(625.5492476119502), np.float64(1779.994645762087), np.float64(82.74842606685428)), (np.float64(1383.7340603663931), np.float64(1642.6966475315737), np.float64(66.89282813030177)), (np.float64(941.8620986054596), np.float64(1735.5220459780603), np.float64(91.64590751368078)), (np.float64(1421.1899105075308), np.float64(2258.4439662610953), np.float64(31.922459090368022)), (np.float64(2339.7835590864656), np.float64(728.1085485135746), np.float64(89.72107521456537)), (np.float64(2229.5061263867133), np.float64(1102.7550914803792), np.float64(64.5788251857024))]",-17.693413426730206,0.8375744119754804,6,0,0,1.3836086404309869,62.692859377427574
43,22.73837458979665,341482.85785134975,15,80.0,11381.61972316321,10.0,8.94058970454663,0.0,173.33333333333334,56.52173913043479,"[(np.float64(629.1329223928641), np.float64(1779.341351469421), np.float64(83.46327886327651)), (np.float64(1385.597294112568), np.float64(1642.2148021174112), np.float64(68.28982713900852)), (np.float64(941.3853053563038), np.float64(1732.8519704742585), np.float64(94.61430127250225)), (np.float64(1418.4548261414616), np.float64(2259.0414621523023), np.float64(33.11461734543751)), (np.float64(2341.110612446051), np.float64(727.2463576030377), np.float64(93.95553011053613)), (np.float64(2228.28986113073), np.float64(1107.5308746240007), np.float64(65.64066539749727))]",-17.693413426730206,0.8371113922262015,6,0,0,1.3890592478369226,68.28819544656957
